(2025-01-06 23:09:20,688) | root| INFO | => Thread completed
(2025-01-06 23:12:09,102) | root| INFO | => Thread canceled - Remaining time: 1 seconds
(2025-01-06 23:12:14,258) | root| INFO | => Thread completed
(2025-01-06 23:12:25,538) | root| INFO | => Thread canceled - Remaining time: 1 seconds
(2025-01-06 23:12:30,713) | root| INFO | => Thread completed
(2025-01-06 23:12:39,037) | root| INFO | => Thread completed
(2025-01-06 23:12:47,703) | root| INFO | => Thread completed
(2025-01-06 23:13:50,010) | root| INFO | => Thread canceled - Remaining time: 2 seconds
(2025-01-06 23:13:55,179) | root| INFO | => Thread completed
(2025-01-06 23:16:46,529) | root| INFO | => Thread canceled - Remaining time: 1 seconds
(2025-01-06 23:16:51,680) | root| INFO | => Thread completed
(2025-01-06 23:16:58,210) | root| INFO | => Thread canceled - Remaining time: 2 seconds
(2025-01-06 23:17:03,379) | root| INFO | => Thread canceled - Remaining time: 0 seconds
(2025-01-06 23:17:08,557) | root| INFO | => Thread completed
(2025-01-06 23:18:39,068) | root| INFO | => Thread completed
(2025-01-06 23:18:45,339) | root| INFO | => Thread completed
(2025-01-06 23:20:40,030) | root| INFO | => Thread canceled - Remaining time: 1 seconds
(2025-01-06 23:20:45,215) | root| INFO | => Thread completed
(2025-01-06 23:20:51,650) | root| INFO | => Thread canceled - Remaining time: 2 seconds
(2025-01-06 23:20:56,814) | root| INFO | => Thread completed
(2025-01-06 23:21:02,556) | root| INFO | => Thread completed
(2025-01-06 23:21:09,493) | root| INFO | => Thread completed
(2025-01-06 23:22:00,989) | root| INFO | => Thread canceled - Remaining time: 1 seconds
(2025-01-06 23:22:06,173) | root| INFO | => Thread completed
(2025-01-06 23:23:29,563) | root| INFO | => Thread canceled - Remaining time: 2 seconds
(2025-01-06 23:23:34,729) | root| INFO | => Thread completed
(2025-01-06 23:23:43,134) | root| INFO | => Thread canceled - Remaining time: 0 seconds
(2025-01-06 23:23:48,290) | root| INFO | => Thread completed
(2025-01-06 23:23:56,877) | root| INFO | => Thread completed
(2025-01-06 23:24:05,660) | root| INFO | => Thread completed
(2025-01-06 23:24:18,136) | root| INFO | => Thread completed
(2025-01-06 23:27:16,883) | root| INFO | => Thread canceled - Remaining time: 2 seconds
(2025-01-06 23:27:22,057) | root| INFO | => Thread completed
(2025-01-06 23:27:34,378) | root| INFO | => Thread canceled - Remaining time: 1 seconds
(2025-01-06 23:27:39,547) | root| INFO | => Thread completed
(2025-01-06 23:27:47,767) | root| INFO | => Thread completed
(2025-01-06 23:27:56,902) | root| INFO | => Thread completed
(2025-01-06 23:28:04,973) | root| INFO | => Thread completed
(2025-01-06 23:28:24,783) | root| INFO | => Thread canceled - Remaining time: 1 seconds
(2025-01-06 23:28:29,977) | root| INFO | => Thread completed
(2025-01-06 23:28:46,230) | root| INFO | => Thread completed
(2025-01-06 23:28:53,404) | root| INFO | => Thread completed
(2025-01-06 23:28:58,618) | root| INFO | => Thread canceled - Remaining time: 2 seconds
(2025-01-06 23:29:03,759) | root| INFO | => Thread completed
(2025-01-06 23:29:27,426) | root| INFO | => Thread completed
(2025-01-06 23:46:31,787) | root| INFO | => Thread canceled - Remaining time: 2 seconds
(2025-01-06 23:46:36,972) | root| INFO | => Thread completed
(2025-01-06 23:46:49,075) | root| INFO | => Thread canceled - Remaining time: 2 seconds
(2025-01-06 23:46:54,220) | root| INFO | => Thread completed
(2025-01-06 23:47:03,000) | root| INFO | => Thread completed
(2025-01-06 23:47:11,278) | root| INFO | => Thread completed
(2025-01-06 23:47:20,765) | root| INFO | => Thread completed
(2025-01-06 23:47:37,940) | root| INFO | => Thread canceled - Remaining time: 1 seconds
(2025-01-06 23:47:43,128) | root| INFO | => Thread completed
(2025-01-06 23:47:54,465) | root| INFO | => Thread completed
(2025-01-06 23:48:02,683) | root| INFO | => Thread completed
(2025-01-06 23:48:09,885) | root| INFO | => Thread completed
(2025-01-06 23:48:16,376) | root| INFO | => Thread canceled - Remaining time: 1 seconds
(2025-01-06 23:48:21,518) | root| INFO | => Thread completed
(2025-01-07 01:07:31,918) | root| INFO | => Thread canceled - Remaining time: 2 seconds
(2025-01-07 01:07:37,123) | root| INFO | => Thread completed
(2025-01-07 01:07:41,984) | root| INFO | => Thread canceled - Remaining time: 2 seconds
(2025-01-07 01:07:47,204) | root| INFO | => Thread completed
(2025-01-07 01:07:54,164) | root| INFO | => Thread completed
